timestamps,Car.ay
4.0599999999996905,8.873407932696864e-05
4.069999999999694,-0.0001206120359711349
4.079999999999697,-0.00032399818883277476
4.0899999999997005,-0.0005124583840370178
4.099999999999704,-0.0007094315951690078
4.109999999999707,-0.0008953104843385518
4.119999999999711,-0.0010598177323117852
4.129999999999714,-0.0011977129615843296
4.139999999999717,-0.0013127508573234081
4.149999999999721,-0.0014101852430030704
4.159999999999724,-0.0014914976200088859
4.169999999999727,-0.0015551239484921098
4.179999999999731,-0.0015948674408718944
4.189999999999734,-0.0016244560247287154
4.199999999999737,-0.0016359464498236775
4.209999999999741,-0.0016277937684208155
4.219999999999744,-0.001600167597644031
4.229999999999747,-0.001555959926918149
4.239999999999751,-0.0014985688030719757
4.249999999999754,-0.0014302522176876664
4.259999999999757,-0.0013522516237571836
4.269999999999761,-0.0012656927574425936
4.279999999999764,-0.0011697468580678105
4.289999999999767,-0.0010790054220706224
4.299999999999771,-0.0009852449875324965
4.309999999999774,-0.0008854622719809413
4.319999999999777,-0.0007803724729456007
4.329999999999781,-0.0006746262079104781
4.339999999999784,-0.0005727418465539813
4.349999999999787,-0.0004768721992149949
4.359999999999791,-0.0003874051326420158
4.369999999999794,-0.00030446366872638464
4.379999999999797,-0.00022860088211018592
4.389999999999801,-0.00016065062663983554
4.399999999999804,-0.0001013811124721542
4.409999999999807,-5.131661600898951e-05
4.419999999999811,-1.0732036571425851e-05
4.429999999999814,2.0288238374632783e-05
4.439999999999817,4.179989991826005e-05
4.449999999999821,5.397495624492876e-05
4.459999999999824,5.713975406251848e-05
4.4699999999998274,5.171991870156489e-05
4.479999999999831,3.822912185569294e-05
4.489999999999834,1.7287642549490556e-05
4.4999999999998375,-8.838627763907425e-06
4.509999999999841,-4.5714026782661676e-05
4.519999999999844,-8.814076863927767e-05
4.5299999999998475,-0.00013350835070014
4.539999999999851,-0.00018006382742896676
4.549999999999854,-0.00022782853920944035
4.5599999999998575,-0.0002772810112219304
4.569999999999861,-0.0003282325342297554
4.579999999999864,-0.0003797401732299477
4.5899999999998675,-0.0004306360788177699
4.599999999999871,-0.0004800495516974479
4.609999999999874,-0.0005269484827294946
4.6199999999998775,-0.0005713060963898897
4.629999999999881,-0.0006122727645561099
4.639999999999884,-0.0006496304413303733
4.649999999999888,-0.0006829345948062837
4.659999999999891,-0.0007119012880139053
4.669999999999894,-0.0007362962351180613
4.679999999999898,-0.0007559817167930305
4.689999999999901,-0.0007709483616054058
4.699999999999904,-0.0007791532552801073
4.709999999999908,-0.0007835807627998292
4.719999999999911,-0.0007852562703192234
4.729999999999914,-0.0007823068299330771
4.739999999999918,-0.0007743382593616843
4.749999999999921,-0.0007632718188688159
4.759999999999924,-0.0007501207292079926
4.769999999999928,-0.0007315208786167204
4.779999999999931,-0.0007118452340364456
4.789999999999934,-0.0006907624192535877
4.799999999999938,-0.0006673216121271253
4.809999999999941,-0.0006410427740775049
4.819999999999944,-0.000612909032497555
4.829999999999948,-0.0005841957172378898
4.839999999999951,-0.0005556296091526747
4.849999999999954,-0.0005274622235447168
4.859999999999958,-0.0004998365766368806
4.869999999999961,-0.0004729731590487063
4.879999999999964,-0.0004471635038498789
4.889999999999968,-0.00042270938865840435
4.899999999999971,-0.0003998776664957404
4.909999999999974,-0.00037888227961957455
4.919999999999978,-0.00035988507443107665
4.929999999999981,-0.0003423193993512541
4.939999999999984,-0.0003301832766737789
4.949999999999988,-0.00031962632783688605
4.959999999999991,-0.00030970017542131245
4.969999999999994,-0.00030100104049779475
4.979999999999998,-0.00029432083829306066
4.990000000000001,-0.0002900330873671919
5.000000000000004,-0.0002881010004784912
5.010000000000008,-0.00028823455795645714
5.020000000000011,-0.0002900820109061897
5.0300000000000145,-0.00029339443426579237
5.040000000000018,-0.00029791187262162566
5.050000000000021,-0.00030359727679751813
5.0600000000000245,-0.0003102591435890645
5.070000000000028,-0.00031773088267073035
5.080000000000031,-0.0003257927601225674
5.0900000000000345,-0.00033424285356886685
5.100000000000038,-0.00034283375134691596
5.110000000000041,-0.0003516141732688993
5.1200000000000445,-0.000360280682798475
5.130000000000048,-0.00036861092667095363
5.140000000000051,-0.00037628968129865825
5.1500000000000545,-0.0003832278016488999
5.160000000000058,-0.0003894389374181628
5.170000000000061,-0.0003948703233618289
5.1800000000000646,-0.00039940644637681544
5.190000000000068,-0.00040294232894666493
5.200000000000071,-0.00040541577618569136
5.210000000000075,-0.0004067974805366248
5.220000000000078,-0.00040707606240175664
